1.000000000000000000e+00
2.503160249034408480e-05
9.095966561289969832e-06
-4.797580004378687590e-07
3.184692104696296155e-05
-9.161109119304455817e-06
-8.398716090596280992e-06
1.055861594068119302e-05
2.963977749459445477e-06
1.267220613954123110e-05
1.144653197115985677e-05
-3.544575974956387654e-06
1.242624057340435684e-05
3.423561429372057319e-05
2.265307193738408387e-05
4.196401732770027593e-06
1.055577286024345085e-05
1.113288999476935714e-05
-8.266164513770490885e-06
8.890190656529739499e-06
8.835821972752455622e-06
1.378410070174140856e-05
1.267226070922333747e-05
1.188604255730751902e-05
6.572753591171931475e-06
1.395669096382334828e-05
3.884102625306695700e-06
1.473244174121646211e-05
1.292231718252878636e-05
1.271405017178039998e-05
1.654073639656417072e-05
1.288963972001511138e-06
-2.627333060445380397e-06
2.189698534493800253e-05
2.307159229530952871e-05
2.070295158773660660e-05
1.256852010556031018e-05
1.323576543654780835e-05
1.833518217608798295e-05
1.837740092014428228e-05
3.917357389582321048e-05
3.846315667033195496e-05
3.560491677490063012e-05
4.732791785500012338e-05
6.280296656768769026e-05
7.553677278338000178e-05
8.102307037916034460e-05
1.159965031547471881e-04
1.418885949533432722e-04
1.701967412373051047e-04
2.028851886279881001e-04
2.433249610476195812e-04
3.042066819034516811e-04
3.592424036469310522e-04
4.378106968943029642e-04
5.250725662335753441e-04
6.109983078204095364e-04
7.104765390977263451e-04
8.628453942947089672e-04
9.466450428590178490e-04
1.108307857066392899e-03
1.292823813855648041e-03
1.482585794292390347e-03
1.701437402516603470e-03
1.953397877514362335e-03
2.228297758847475052e-03
2.487635472789406776e-03
2.770394552499055862e-03
3.040069947019219398e-03
3.267631866037845612e-03
3.437628503888845444e-03
3.577653784304857254e-03
3.609239822253584862e-03
3.502236213535070419e-03
3.306997707113623619e-03
3.054669825360178947e-03
2.785518765449523926e-03
2.459393814206123352e-03
2.191883046180009842e-03
1.935305190272629261e-03
1.767077948898077011e-03
1.611464540474116802e-03
1.499008503742516041e-03
1.383989118039608002e-03
1.269745524041354656e-03
1.186561537906527519e-03
1.085116062313318253e-03
1.003474229946732521e-03
9.108515805564820766e-04
8.263111230917274952e-04
7.635967340320348740e-04
7.027592509984970093e-04
6.320911925286054611e-04
5.903394776396453381e-04
5.334952729754149914e-04
4.727456544060260057e-04
4.379873280413448811e-04
4.138533840887248516e-04
3.816565440502017736e-04
3.636393230408430099e-04
3.453197423368692398e-04
3.168229595758020878e-04
3.095235733781009912e-04
2.963668375741690397e-04
2.890485047828406096e-04
2.685893850866705179e-04
2.602379827294498682e-04
2.488699974492192268e-04
2.433226909488439560e-04
2.337497135158628225e-04
2.352287119720131159e-04
2.378371427766978741e-04
2.422179095447063446e-04
2.480022667441517115e-04
2.427338622510433197e-04
